,attendance,away_team,away_team_errors,away_team_hits,away_team_runs,date,field_type,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,day_of_week,temperature,wind_speed,wind_direction,sky,total_runs,game_hours_dec,season,home_team_win,home_team_loss,home_team_outcome
114,45565.0,Chicago Cubs,1,10,9,2016-05-25,on grass,Day Game,St. Louis Cardinals,1,13,8,12:47 p.m. Local,Busch Stadium III,Wednesday,74.0,9.0, from Right to Left,Cloudy,17,3.6333333333333333,regular season,0,1,Loss
115,41363.0,San Diego Padres,1,9,3,2016-05-25,on grass,Day Game,San Francisco Giants,0,10,4,12:45 p.m. Local,AT&T Park,Wednesday,60.0,8.0, from Right to Left,Overcast,7,3.3666666666666667,regular season,1,0,Win
116,36538.0,Houston Astros,2,14,8,2016-05-29,on grass,Day Game,Los Angeles Angels of Anaheim,1,12,6,12:37 p.m. Local,Angel Stadium of Anaheim,Sunday,69.0,5.0, out to Centerfield,Unknown,14,4.95,regular season,0,1,Loss
117,21764.0,Arizona Diamondbacks,1,7,3,2016-06-02,on grass,Day Game,Houston Astros,0,5,0,1:11 p.m. Local,Minute Maid Park,Thursday,73.0,0.0, in unknown direction,In Dome,3,2.6,regular season,0,1,Loss
118,28213.0,New York Yankees,1,8,5,2016-06-02,on grass,Night Game,Detroit Tigers,0,11,4,7:40 p.m. Local,Comerica Park,Thursday,80.0,3.0, from Right to Left,Cloudy,9,2.9333333333333336,regular season,0,1,Loss
119,28080.0,Cincinnati Reds,0,14,11,2016-06-02,on grass,Night Game,Colorado Rockies,1,5,4,6:40 p.m. Local,Coors Field,Thursday,81.0,5.0, out to Leftfield,Cloudy,15,2.7333333333333334,regular season,0,1,Loss
120,11131.0,Kansas City Royals,3,12,4,2016-06-02,on grass,Night Game,Cleveland Indians,1,11,5,7:10 p.m. Local,Progressive Field,Thursday,73.0,4.0, in from Rightfield,Cloudy,9,2.9,regular season,1,0,Win
121,37422.0,Los Angeles Dodgers,1,3,2,2016-06-02,on grass,Day Game,Chicago Cubs,0,10,7,1:20 p.m. Local,Wrigley Field,Thursday,78.0,9.0, out to Rightfield,Sunny,9,2.4166666666666665,regular season,1,0,Win
122,21534.0,Boston Red Sox,0,12,7,2016-06-02,on grass,Night Game,Baltimore Orioles,1,11,12,7:07 p.m. Local,Oriole Park at Camden Yards,Thursday,75.0,3.0, from Left to Right,Cloudy,19,2.95,regular season,1,0,Win
123,15983.0,San Francisco Giants,1,8,6,2016-06-02,on grass,Day Game,Atlanta Braves,1,4,0,12:10 p.m. Local,Turner Field,Thursday,81.0,3.0, out to Leftfield,Cloudy,6,2.8166666666666664,regular season,0,1,Loss
124,39512.0,New York Yankees,2,7,0,2016-06-01,on turf,Night Game,Toronto Blue Jays,1,12,7,7:07 p.m. Local,Rogers Centre,Wednesday,62.0,14.0, from Right to Left,Sunny,7,2.95,regular season,1,0,Win
125,20557.0,Seattle Mariners,2,14,6,2016-06-01,on grass,Night Game,San Diego Padres,1,19,14,7:11 p.m. Local,Petco Park,Wednesday,67.0,7.0, from Left to Right,Unknown,20,3.3333333333333335,regular season,1,0,Win
126,19052.0,Washington Nationals,0,12,7,2016-06-01,on grass,Night Game,Philadelphia Phillies,1,6,2,7:08 p.m. Local,Citizens Bank Park,Wednesday,78.0,8.0, out to Centerfield,Unknown,9,2.75,regular season,0,1,Loss
127,11345.0,Minnesota Twins,0,6,1,2016-06-01,on grass,Day Game,Oakland Athletics,0,11,5,12:37 p.m. Local,Oakland-Alameda County Coliseum,Wednesday,69.0,10.0, out to Leftfield,Sunny,6,2.55,regular season,1,0,Win
128,34160.0,Chicago White Sox,0,7,2,2016-06-01,on grass,Day Game,New York Mets,0,7,1,1:10 p.m. Local,Citi Field,Wednesday,79.0,13.0, in from Centerfield,Cloudy,3,4.683333333333334,regular season,0,1,Loss
129,45453.0,San Francisco Giants,0,6,4,2016-06-04,on grass,Night Game,St. Louis Cardinals,1,12,7,6:15 p.m. Local,Busch Stadium III,Saturday,78.0,4.0, out to Rightfield,Cloudy,11,2.65,regular season,1,0,Win
130,41448.0,Baltimore Orioles,0,11,6,2016-06-09,on turf,Night Game,Toronto Blue Jays,0,8,5,7:08 p.m. Local,Rogers Centre,Thursday,68.0,17.0, in from Centerfield,Unknown,11,3.2,regular season,0,1,Loss
131,30145.0,Houston Astros,0,7,3,2016-06-09,on grass,Day Game,Texas Rangers,1,8,5,1:07 p.m. Local,Globe Life Park in Arlington,Thursday,87.0,9.0, from Right to Left,Cloudy,8,2.85,regular season,1,0,Win
132,19901.0,Cleveland Indians,0,7,5,2016-06-09,on grass,Night Game,Seattle Mariners,1,13,3,7:10 p.m. Local,Safeco Field,Thursday,65.0,0.0, in unknown direction,Cloudy,8,3.65,regular season,0,1,Loss
133,34971.0,Los Angeles Angels of Anaheim,0,8,3,2016-06-09,on grass,Night Game,New York Yankees,1,11,6,7:10 p.m. Local,Yankee Stadium III,Thursday,69.0,16.0, out to Centerfield,Sunny,9,2.966666666666667,regular season,1,0,Win
134,18792.0,Miami Marlins,0,18,10,2016-06-09,on grass,Night Game,Minnesota Twins,2,7,3,7:10 p.m. Local,Target Field,Thursday,81.0,15.0, in from Rightfield,Cloudy,13,3.066666666666667,regular season,0,1,Loss
135,22980.0,New York Mets,1,13,5,2016-06-09,on grass,Night Game,Milwaukee Brewers,0,10,2,7:10 p.m. Local,Miller Park,Thursday,72.0,5.0, from Right to Left,Cloudy,7,3.066666666666667,regular season,0,1,Loss
136,24678.0,Pittsburgh Pirates,0,7,5,2016-06-09,on grass,Day Game,Colorado Rockies,3,14,11,3:10 p.m. Local,Coors Field,Thursday,89.0,3.0, out to Rightfield,Sunny,16,2.8833333333333333,regular season,1,0,Win
137,24516.0,St. Louis Cardinals,0,8,3,2016-06-09,on grass,Night Game,Cincinnati Reds,0,4,2,7:10 p.m. Local,Great American Ball Park,Thursday,79.0,1.0, in unknown direction,Sunny,5,2.9333333333333336,regular season,0,1,Loss
138,20014.0,Washington Nationals,0,5,1,2016-06-09,on grass,Night Game,Chicago White Sox,0,5,3,7:11 p.m. Local,U.S. Cellular Field,Thursday,71.0,6.0, from Left to Right,Cloudy,4,2.35,regular season,1,0,Win
139,37696.0,Houston Astros,1,7,3,2016-06-08,on grass,Night Game,Texas Rangers,1,10,1,7:07 p.m. Local,Globe Life Park in Arlington,Wednesday,89.0,11.0, from Right to Left,Cloudy,4,2.8166666666666664,regular season,0,1,Loss
140,41635.0,Boston Red Sox,0,5,1,2016-06-08,on grass,Night Game,San Francisco Giants,1,3,2,7:15 p.m. Local,AT&T Park,Wednesday,60.0,15.0, out to Centerfield,Unknown,3,2.75,regular season,1,0,Win
141,15337.0,Cleveland Indians,0,3,0,2016-06-08,on grass,Night Game,Seattle Mariners,0,7,5,7:10 p.m. Local,Safeco Field,Wednesday,67.0,3.0, in from Centerfield,Cloudy,5,2.6833333333333336,regular season,1,0,Win
142,31625.0,Chicago Cubs,4,16,13,2016-06-12,on grass,Day Game,Atlanta Braves,1,7,2,1:36 p.m. Local,Turner Field,Sunday,90.0,12.0, from Left to Right,Cloudy,15,3.7,regular season,0,1,Loss
143,33568.0,Detroit Tigers,0,13,10,2016-06-16,on grass,Night Game,Kansas City Royals,0,10,4,7:14 p.m. Local,Kauffman Stadium,Thursday,93.0,5.0, from Right to Left,Sunny,14,3.25,regular season,0,1,Loss
144,36757.0,Baltimore Orioles,0,11,5,2016-06-16,on grass,Night Game,Boston Red Sox,0,4,1,7:11 p.m. Local,Fenway Park,Thursday,71.0,9.0, out to Leftfield,Sunny,6,2.8833333333333333,regular season,0,1,Loss
145,21885.0,Cincinnati Reds,1,8,2,2016-06-16,on grass,Day Game,Atlanta Braves,0,9,7,12:10 p.m. Local,Turner Field,Thursday,84.0,12.0, from Left to Right,Sunny,9,2.9333333333333336,regular season,1,0,Win
146,42000.0,Chicago Cubs,0,11,4,2016-06-15,on grass,Day Game,Washington Nationals,0,9,5,4:06 p.m. Local,Nationals Park,Wednesday,80.0,8.0, out to Rightfield,Cloudy,9,4.283333333333333,regular season,1,0,Win
147,12239.0,Seattle Mariners,2,8,2,2016-06-15,on turf,Night Game,Tampa Bay Rays,0,8,3,7:10 p.m. Local,Tropicana Field,Wednesday,72.0,0.0, in unknown direction,In Dome,5,4.633333333333333,regular season,1,0,Win
148,42008.0,Houston Astros,0,9,4,2016-06-15,on grass,Night Game,St. Louis Cardinals,0,8,1,6:17 p.m. Local,Busch Stadium III,Wednesday,95.0,10.0, out to Rightfield,Cloudy,5,2.9333333333333336,regular season,0,1,Loss
149,41811.0,Milwaukee Brewers,4,8,1,2016-06-15,on grass,Day Game,San Francisco Giants,0,16,10,12:46 p.m. Local,AT&T Park,Wednesday,61.0,20.0, from Right to Left,Unknown,11,2.9333333333333336,regular season,1,0,Win
150,20037.0,Miami Marlins,0,9,3,2016-06-15,on grass,Day Game,San Diego Padres,0,13,6,12:40 p.m. Local,Petco Park,Wednesday,70.0,11.0, from Left to Right,Sunny,9,2.966666666666667,regular season,1,0,Win
151,24753.0,Toronto Blue Jays,0,9,7,2016-06-15,on grass,Night Game,Philadelphia Phillies,0,6,2,7:08 p.m. Local,Citizens Bank Park,Wednesday,75.0,7.0, out to Centerfield,Unknown,9,2.85,regular season,0,1,Loss
152,10115.0,Texas Rangers,2,10,7,2016-06-15,on grass,Night Game,Oakland Athletics,0,7,5,7:07 p.m. Local,Oakland-Alameda County Coliseum,Wednesday,63.0,20.0, out to Rightfield,Cloudy,12,3.1333333333333333,regular season,0,1,Loss
153,32117.0,Pittsburgh Pirates,0,5,2,2016-06-15,on grass,Night Game,New York Mets,1,19,11,7:11 p.m. Local,Citi Field,Wednesday,78.0,13.0, out to Leftfield,Cloudy,13,3.1,regular season,1,0,Win
154,33546.0,Cleveland Indians,3,5,4,2016-06-15,on grass,Night Game,Kansas City Royals,2,10,9,7:15 p.m. Local,Kauffman Stadium,Wednesday,97.0,4.0, from Right to Left,Sunny,13,2.783333333333333,regular season,1,0,Win
155,25078.0,Los Angeles Angels of Anaheim,0,13,7,2016-06-18,on grass,Day Game,Oakland Athletics,2,5,1,1:08 p.m. Local,Oakland-Alameda County Coliseum,Saturday,71.0,9.0, out to Leftfield,Sunny,8,3.0833333333333335,regular season,0,1,Loss
156,40104.0,Colorado Rockies,1,9,8,2016-06-22,on grass,Day Game,New York Yankees,1,10,9,1:09 p.m. Local,Yankee Stadium III,Wednesday,85.0,15.0, out to Rightfield,Sunny,17,3.4166666666666665,regular season,1,0,Win
157,25032.0,Philadelphia Phillies,1,9,5,2016-06-22,on grass,Night Game,Minnesota Twins,1,13,6,8:20 p.m. Local,Target Field,Wednesday,77.0,11.0, out to Leftfield,Cloudy,11,2.8,regular season,1,0,Win
158,22642.0,Atlanta Braves,0,6,0,2016-06-22,on grass,Day Game,Miami Marlins,0,9,3,12:13 p.m. Local,Marlins Park,Wednesday,75.0,0.0, in unknown direction,In Dome,3,2.45,regular season,1,0,Win
159,43776.0,Washington Nationals,1,11,3,2016-06-22,on grass,Night Game,Los Angeles Dodgers,0,9,4,7:10 p.m. Local,Dodger Stadium,Wednesday,75.0,6.0, out to Rightfield,Sunny,7,3.5833333333333335,regular season,1,0,Win
160,29649.0,Los Angeles Angels of Anaheim,0,10,2,2016-06-22,on grass,Day Game,Houston Astros,0,8,3,1:11 p.m. Local,Minute Maid Park,Wednesday,73.0,0.0, in unknown direction,In Dome,5,3.15,regular season,1,0,Win
161,31497.0,Seattle Mariners,0,3,1,2016-06-22,on grass,Night Game,Detroit Tigers,0,12,5,7:10 p.m. Local,Comerica Park,Wednesday,81.0,9.0, from Left to Right,Unknown,6,2.65,regular season,1,0,Win
162,21216.0,Tampa Bay Rays,0,3,1,2016-06-22,on grass,Night Game,Cleveland Indians,1,9,6,7:10 p.m. Local,Progressive Field,Wednesday,75.0,10.0, in from Leftfield,Sunny,7,2.5,regular season,1,0,Win
163,41058.0,St. Louis Cardinals,0,9,7,2016-06-22,on grass,Day Game,Chicago Cubs,1,3,2,1:22 p.m. Local,Wrigley Field,Wednesday,73.0,7.0, out to Rightfield,Cloudy,9,3.033333333333333,regular season,0,1,Loss
164,37413.0,Chicago White Sox,0,10,8,2016-06-22,on grass,Night Game,Boston Red Sox,1,13,6,7:12 p.m. Local,Fenway Park,Wednesday,75.0,10.0, from Left to Right,Cloudy,14,3.6333333333333333,regular season,0,1,Loss
165,23785.0,San Diego Padres,1,5,2,2016-06-22,on grass,Night Game,Baltimore Orioles,0,11,7,7:08 p.m. Local,Oriole Park at Camden Yards,Wednesday,83.0,9.0, out to Centerfield,Cloudy,9,2.716666666666667,regular season,1,0,Win
166,41838.0,Arizona Diamondbacks,0,3,4,2016-06-21,on turf,Night Game,Toronto Blue Jays,0,9,2,7:07 p.m. Local,Rogers Centre,Tuesday,77.0,17.0, from Left to Right,Sunny,6,2.7,regular season,0,1,Loss
167,32291.0,Cincinnati Reds,0,11,8,2016-06-21,on grass,Night Game,Texas Rangers,0,6,2,7:10 p.m. Local,Globe Life Park in Arlington,Tuesday,93.0,7.0, from Right to Left,Cloudy,10,2.4833333333333334,regular season,0,1,Loss
168,33040.0,Tampa Bay Rays,1,14,6,2016-06-25,on grass,Night Game,Baltimore Orioles,0,14,8,7:07 p.m. Local,Oriole Park at Camden Yards,Saturday,83.0,6.0, in from Rightfield,Sunny,14,3.25,regular season,1,0,Win
169,44840.0,Kansas City Royals,0,14,3,2016-06-29,on grass,Night Game,St. Louis Cardinals,3,10,2,7:15 p.m. Local,Busch Stadium III,Wednesday,78.0,9.0, in from Rightfield,Cloudy,5,4.466666666666667,regular season,0,1,Loss
170,25477.0,Pittsburgh Pirates,0,11,8,2016-06-29,on grass,Night Game,Seattle Mariners,3,6,1,7:10 p.m. Local,Safeco Field,Wednesday,73.0,4.0, from Left to Right,Sunny,9,2.783333333333333,regular season,0,1,Loss
171,25221.0,Baltimore Orioles,0,12,12,2016-06-29,on grass,Day Game,San Diego Padres,1,8,6,12:41 p.m. Local,Petco Park,Wednesday,75.0,9.0, from Left to Right,Sunny,18,3.1166666666666667,regular season,0,1,Loss
172,32810.0,San Francisco Giants,2,8,1,2016-06-29,on grass,Night Game,Oakland Athletics,0,7,7,7:07 p.m. Local,Oakland-Alameda County Coliseum,Wednesday,59.0,18.0, out to Rightfield,Overcast,8,2.7333333333333334,regular season,1,0,Win
173,39875.0,Texas Rangers,1,9,7,2016-06-29,on grass,Night Game,New York Yankees,2,10,9,7:09 p.m. Local,Yankee Stadium III,Wednesday,81.0,7.0, from Left to Right,Cloudy,16,3.3166666666666664,regular season,1,0,Win
174,26566.0,Los Angeles Dodgers,1,2,0,2016-06-29,on grass,Night Game,Milwaukee Brewers,0,12,7,7:10 p.m. Local,Miller Park,Wednesday,77.0,12.0, in from Centerfield,Sunny,7,2.5,regular season,1,0,Win
175,31760.0,Miami Marlins,0,14,3,2016-06-29,on grass,Day Game,Detroit Tigers,0,15,10,1:10 p.m. Local,Comerica Park,Wednesday,73.0,9.0, in from Leftfield,Sunny,13,3.216666666666667,regular season,1,0,Win
176,38412.0,Toronto Blue Jays,0,11,5,2016-06-29,on grass,Day Game,Colorado Rockies,1,9,3,1:11 p.m. Local,Coors Field,Wednesday,87.0,2.0, out to Centerfield,Cloudy,8,3.283333333333333,regular season,0,1,Loss
177,37188.0,Chicago Cubs,0,12,9,2016-06-29,on grass,Day Game,Cincinnati Reds,0,9,2,12:37 p.m. Local,Great American Ball Park,Wednesday,71.0,3.0, in from Leftfield,Unknown,11,3.2333333333333334,regular season,0,1,Loss
178,18571.0,Minnesota Twins,1,11,6,2016-06-29,on grass,Night Game,Chicago White Sox,1,13,9,7:10 p.m. Local,U.S. Cellular Field,Wednesday,76.0,7.0, from Left to Right,Cloudy,15,3.05,regular season,1,0,Win
179,16600.0,Cleveland Indians,0,8,3,2016-06-29,on grass,Night Game,Atlanta Braves,1,7,0,7:11 p.m. Local,Turner Field,Wednesday,88.0,9.0, from Left to Right,Cloudy,3,2.85,regular season,0,1,Loss
180,18603.0,Philadelphia Phillies,2,17,9,2016-06-29,on grass,Day Game,Arizona Diamondbacks,1,15,8,12:41 p.m. Local,Chase Field,Wednesday,78.0,0.0, in unknown direction,In Dome,17,3.8833333333333333,regular season,0,1,Loss
181,46608.0,Colorado Rockies,1,5,1,2016-07-02,on grass,Night Game,Los Angeles Dodgers,0,10,6,7:11 p.m. Local,Dodger Stadium,Saturday,72.0,8.0, out to Rightfield,Sunny,7,3.183333333333333,regular season,1,0,Win
182,27657.0,Oakland Athletics,0,2,0,2016-07-06,on grass,Day Game,Minnesota Twins,1,10,4,12:10 p.m. Local,Target Field,Wednesday,80.0,9.0, from Left to Right,Cloudy,4,2.7333333333333334,regular season,1,0,Win
183,40899.0,Baltimore Orioles,0,13,6,2016-07-06,on grass,Day Game,Los Angeles Dodgers,0,16,4,12:10 p.m. Local,Dodger Stadium,Wednesday,77.0,4.0, from Left to Right,Sunny,10,5.433333333333334,regular season,0,1,Loss
184,25709.0,Seattle Mariners,3,10,8,2016-07-06,on grass,Night Game,Houston Astros,0,12,9,7:11 p.m. Local,Minute Maid Park,Wednesday,73.0,0.0, in unknown direction,In Dome,17,3.533333333333333,regular season,1,0,Win
185,24098.0,Detroit Tigers,1,12,12,2016-07-06,on grass,Day Game,Cleveland Indians,1,7,2,12:11 p.m. Local,Progressive Field,Wednesday,84.0,14.0, out to Rightfield,Unknown,14,3.216666666666667,regular season,0,1,Loss
186,41262.0,Cincinnati Reds,0,8,5,2016-07-06,on grass,Day Game,Chicago Cubs,0,8,3,1:21 p.m. Local,Wrigley Field,Wednesday,85.0,7.0, out to Rightfield,Sunny,8,2.9333333333333336,regular season,0,1,Loss
187,21144.0,New York Yankees,0,8,0,2016-07-06,on grass,Night Game,Chicago White Sox,0,5,5,7:10 p.m. Local,U.S. Cellular Field,Wednesday,88.0,10.0, from Left to Right,Unknown,5,2.9,regular season,1,0,Win
188,37175.0,Texas Rangers,3,10,6,2016-07-06,on grass,Night Game,Boston Red Sox,1,10,11,7:09 p.m. Local,Fenway Park,Wednesday,82.0,7.0, out to Centerfield,Cloudy,17,3.3166666666666664,regular season,1,0,Win
189,17091.0,San Diego Padres,0,14,13,2016-07-06,on grass,Night Game,Arizona Diamondbacks,0,12,6,6:40 p.m. Local,Chase Field,Wednesday,79.0,0.0, in unknown direction,In Dome,19,3.1666666666666665,regular season,0,1,Loss
190,25138.0,Milwaukee Brewers,0,10,5,2016-07-05,on grass,Night Game,Washington Nationals,1,12,2,7:07 p.m. Local,Nationals Park,Tuesday,89.0,7.0, out to Rightfield,Cloudy,7,2.8666666666666667,regular season,0,1,Loss
191,35917.0,Kansas City Royals,1,7,3,2016-07-05,on turf,Night Game,Toronto Blue Jays,0,13,8,7:08 p.m. Local,Rogers Centre,Tuesday,86.0,15.0, from Left to Right,Unknown,11,2.533333333333333,regular season,1,0,Win
192,14896.0,Los Angeles Angels of Anaheim,2,16,13,2016-07-05,on turf,Night Game,Tampa Bay Rays,1,14,5,7:10 p.m. Local,Tropicana Field,Tuesday,72.0,0.0, in unknown direction,In Dome,18,3.3166666666666664,regular season,0,1,Loss
193,41444.0,Pittsburgh Pirates,1,11,5,2016-07-05,on grass,Night Game,St. Louis Cardinals,1,6,2,7:09 p.m. Local,Busch Stadium III,Tuesday,90.0,6.0, from Right to Left,Sunny,7,3.1166666666666667,regular season,0,1,Loss
194,43288.0,Los Angeles Angels of Anaheim,0,8,2,2016-07-09,on grass,Day Game,Baltimore Orioles,0,10,3,4:08 p.m. Local,Oriole Park at Camden Yards,Saturday,91.0,7.0, from Left to Right,Unknown,5,3.2333333333333334,regular season,1,0,Win
195,38861.0,Pittsburgh Pirates,1,6,0,2016-07-16,on grass,Night Game,Washington Nationals,0,10,6,8:16 p.m. Local,Nationals Park,Saturday,76.0,9.0, out to Leftfield,Unknown,6,2.6,regular season,1,0,Win
196,18638.0,Baltimore Orioles,0,7,2,2016-07-16,on turf,Night Game,Tampa Bay Rays,0,4,1,6:11 p.m. Local,Tropicana Field,Saturday,72.0,0.0, in unknown direction,In Dome,3,2.55,regular season,0,1,Loss
197,44840.0,Miami Marlins,0,3,0,2016-07-16,on grass,Night Game,St. Louis Cardinals,0,8,5,6:16 p.m. Local,Busch Stadium III,Saturday,86.0,8.0, from Right to Left,Sunny,5,2.65,regular season,1,0,Win
198,41386.0,Houston Astros,0,4,0,2016-07-16,on grass,Day Game,Seattle Mariners,0,5,1,1:10 p.m. Local,Safeco Field,Saturday,68.0,1.0, in unknown direction,Unknown,1,2.7666666666666666,regular season,1,0,Win
199,40550.0,San Francisco Giants,2,14,6,2016-07-16,on grass,Night Game,San Diego Padres,0,10,7,5:40 p.m. Local,Petco Park,Saturday,74.0,9.0, from Left to Right,Sunny,13,4.083333333333333,regular season,1,0,Win
200,37324.0,New York Mets,1,6,2,2016-07-16,on grass,Night Game,Philadelphia Phillies,0,10,4,7:07 p.m. Local,Citizens Bank Park,Saturday,81.0,7.0, from Right to Left,Unknown,6,3.183333333333333,regular season,1,0,Win
201,27510.0,Toronto Blue Jays,0,7,4,2016-07-16,on grass,Day Game,Oakland Athletics,1,6,5,1:07 p.m. Local,Oakland-Alameda County Coliseum,Saturday,69.0,7.0, out to Rightfield,Sunny,9,2.6833333333333336,regular season,1,0,Win
202,48329.0,Boston Red Sox,0,10,5,2016-07-16,on grass,Day Game,New York Yankees,2,5,2,4:08 p.m. Local,Yankee Stadium III,Saturday,88.0,5.0, from Right to Left,Cloudy,7,2.9333333333333336,regular season,0,1,Loss
203,29447.0,Cleveland Indians,3,9,4,2016-07-16,on grass,Night Game,Minnesota Twins,2,10,5,6:39 p.m. Local,Target Field,Saturday,78.0,13.0, from Right to Left,Cloudy,9,3.8333333333333335,regular season,1,0,Win
204,39594.0,Kansas City Royals,0,11,8,2016-07-16,on grass,Night Game,Detroit Tigers,0,7,4,7:10 p.m. Local,Comerica Park,Saturday,72.0,6.0, from Left to Right,Unknown,12,3.2666666666666666,regular season,0,1,Loss
205,31328.0,Milwaukee Brewers,0,12,9,2016-07-16,on grass,Night Game,Cincinnati Reds,0,9,1,7:11 p.m. Local,Great American Ball Park,Saturday,81.0,8.0, in unknown direction,Sunny,10,3.05,regular season,0,1,Loss
206,41346.0,Texas Rangers,1,3,1,2016-07-16,on grass,Day Game,Chicago Cubs,0,4,3,1:20 p.m. Local,Wrigley Field,Saturday,70.0,10.0, in from Centerfield,Sunny,4,2.783333333333333,regular season,1,0,Win
207,31144.0,Cleveland Indians,0,12,7,2016-07-19,on grass,Night Game,Kansas City Royals,0,8,3,7:15 p.m. Local,Kauffman Stadium,Tuesday,91.0,6.0, from Right to Left,Cloudy,10,2.7666666666666666,regular season,0,1,Loss
208,34695.0,Atlanta Braves,1,5,2,2016-07-24,on grass,Day Game,Colorado Rockies,1,11,7,2:12 p.m. Local,Coors Field,Sunday,91.0,5.0, out to Leftfield,Cloudy,9,2.9333333333333336,regular season,1,0,Win
209,25304.0,Arizona Diamondbacks,0,13,9,2016-07-24,on grass,Day Game,Cincinnati Reds,1,11,8,1:11 p.m. Local,Great American Ball Park,Sunday,91.0,6.0, out to Centerfield,Cloudy,17,3.533333333333333,regular season,0,1,Loss
210,30281.0,Detroit Tigers,0,8,4,2016-07-24,on grass,Day Game,Chicago White Sox,0,12,5,2:01 p.m. Local,U.S. Cellular Field,Sunday,91.0,16.0, from Right to Left,Sunny,9,3.0,regular season,1,0,Win
211,36806.0,Minnesota Twins,1,9,7,2016-07-24,on grass,Day Game,Boston Red Sox,1,10,8,1:35 p.m. Local,Fenway Park,Sunday,88.0,9.0, out to Rightfield,Cloudy,15,3.25,regular season,1,0,Win
212,37821.0,Cleveland Indians,1,7,3,2016-07-24,on grass,Day Game,Baltimore Orioles,1,7,5,1:37 p.m. Local,Oriole Park at Camden Yards,Sunday,90.0,3.0, out to Leftfield,Cloudy,8,2.7666666666666666,regular season,1,0,Win
213,30747.0,San Diego Padres,1,6,2,2016-07-23,on grass,Night Game,Washington Nationals,0,8,3,7:05 p.m. Local,Nationals Park,Saturday,94.0,10.0, out to Rightfield,Cloudy,5,3.0166666666666666,regular season,1,0,Win
214,47517.0,Seattle Mariners,0,19,14,2016-07-23,on turf,Day Game,Toronto Blue Jays,0,8,5,1:08 p.m. Local,Rogers Centre,Saturday,89.0,13.0, in from Centerfield,Sunny,19,3.3,regular season,0,1,Loss
215,45477.0,Los Angeles Dodgers,1,13,7,2016-07-23,on grass,Night Game,St. Louis Cardinals,1,6,2,6:15 p.m. Local,Busch Stadium III,Saturday,94.0,6.0, from Right to Left,Sunny,9,2.9333333333333336,regular season,0,1,Loss
